TU_RLTY_KID;Error;Error_text;KNum
4344419;0;;43:40:000255:1003
5787888;0;;43:40:000255:1003
4333662;0;;43:40:000255:1003
4335450;0;;43:40:000255:1003
4327884;0;;43:40:000255:1003
4335600;0;;43:40:000255:1003
4335604;0;;43:40:000255:1003
5788162;0;;43:40:000255:475
5788206;0;;43:40:000255:477
5788496;0;;43:40:000255:293
5788498;0;;43:40:000255:452
5788500;0;;43:40:000255:531
5788502;0;;43:40:000255:365
5788504;0;;43:40:000255:321
5788506;0;;43:40:000255:492
5788508;0;;43:40:000255:532
5788510;0;;43:40:000255:322
5788512;0;;43:40:000255:294
5788514;0;;43:40:000255:453
5788208;0;;43:40:000255:247
5788516;0;;43:40:000255:493
5788518;0;;43:40:000255:533
5788520;0;;43:40:000255:494
5787892;0;;43:40:000255:257
5787894;0;;43:40:000255:534
5787896;0;;43:40:000255:295
5787898;0;;43:40:000255:258
5787900;0;;43:40:000255:495
5787902;0;;43:40:000255:323
5787904;0;;43:40:000255:324
5788210;0;;43:40:000255:314
5787906;0;;43:40:000255:496
5787908;0;;43:40:000255:366
5787910;0;;43:40:000255:535
5787912;0;;43:40:000255:296
5787914;0;;43:40:000255:259
5787890;0;;43:40:000255:536
5787916;0;;43:40:000255:367
5787946;0;;43:40:000255:412
5787948;0;;43:40:000255:297
5787950;0;;43:40:000255:454
5788212;0;;43:40:000255:248
5787952;1;Parse error;
5787954;1;Parse error;
5787956;0;;43:40:000255:537
5787958;0;;43:40:000255:327
5787960;0;;43:40:000255:410
5787962;0;;43:40:000255:455
5787964;0;;43:40:000255:368
5787966;0;;43:40:000255:497
5787968;0;;43:40:000255:260
5787998;0;;43:40:000255:261
5788216;0;;43:40:000255:315
5788000;0;;43:40:000255:538
5788002;0;;43:40:000255:539
5788004;0;;43:40:000255:456
5788006;0;;43:40:000255:262
5788008;0;;43:40:000255:498
5788010;0;;43:40:000255:298
5788012;0;;43:40:000255:499
5788014;0;;43:40:000255:328
5788016;0;;43:40:000255:457
5788018;0;;43:40:000255:369
5788218;0;;43:40:000255:521
5788020;0;;43:40:000255:370
5788522;0;;43:40:000255:458
5788524;0;;43:40:000255:263
5787918;0;;43:40:000255:540
5787920;0;;43:40:000255:371
5787922;0;;43:40:000255:372
5787924;0;;43:40:000255:459
5787926;0;;43:40:000255:411
5787928;0;;43:40:000255:264
5787930;0;;43:40:000255:543
5788220;0;;43:40:000255:249
5787932;0;;43:40:000255:500
5787934;0;;43:40:000255:541
5787936;0;;43:40:000255:373
5787938;0;;43:40:000255:542
5787940;0;;43:40:000255:501
5787942;0;;43:40:000255:374
5787944;0;;43:40:000255:330
5787970;0;;43:40:000255:331
5787972;1;Parse error;
5787974;1;Parse error;
5788222;0;;43:40:000255:397
5787976;0;;43:40:000255:377
5787978;0;;43:40:000255:504
5787980;0;;43:40:000255:299
5787982;0;;43:40:000255:461
5787984;0;;43:40:000255:413
5787986;0;;43:40:000255:545
5787988;0;;43:40:000255:414
5787990;0;;43:40:000255:266
5787992;0;;43:40:000255:300
5787996;0;;43:40:000255:301
5787994;0;;43:40:000255:301
5788224;0;;43:40:000255:478
5788022;0;;43:40:000255:267
5788024;0;;43:40:000255:505
5788026;0;;43:40:000255:333
5788028;0;;43:40:000255:268
5788030;0;;43:40:000255:378
5788032;0;;43:40:000255:269
5788034;0;;43:40:000255:415
5788036;0;;43:40:000255:270
5788038;0;;43:40:000255:334
5788040;0;;43:40:000255:335
5788254;0;;43:40:000255:439
5788042;0;;43:40:000255:302
5788044;0;;43:40:000255:303
5788046;0;;43:40:000255:336
5788048;0;;43:40:000255:379
5788050;0;;43:40:000255:546
5788052;0;;43:40:000255:462
5788054;0;;43:40:000255:460
5788056;0;;43:40:000255:463
5788058;0;;43:40:000255:416
5788060;0;;43:40:000255:304
5788164;0;;43:40:000255:313
5788256;0;;43:40:000255:284
5788062;0;;43:40:000255:337
5788064;0;;43:40:000255:380
5788066;0;;43:40:000255:417
5788068;0;;43:40:000255:381
5788070;0;;43:40:000255:338
5788072;0;;43:40:000255:506
5788074;0;;43:40:000255:271
5788076;0;;43:40:000255:305
5788078;0;;43:40:000255:418
5788080;0;;43:40:000255:306
5788258;0;;43:40:000255:440
5788082;0;;43:40:000255:339
5788084;0;;43:40:000255:547
5788086;0;;43:40:000255:419
5788088;0;;43:40:000255:340
5788090;0;;43:40:000255:307
5788092;0;;43:40:000255:548
5788094;0;;43:40:000255:420
5788096;0;;43:40:000255:421
5788098;0;;43:40:000255:549
5788100;0;;43:40:000255:464
5788260;0;;43:40:000255:522
5788102;0;;43:40:000255:550
5788104;0;;43:40:000255:465
5788106;0;;43:40:000255:272
5788108;0;;43:40:000255:341
5788110;0;;43:40:000255:422
5788112;0;;43:40:000255:423
5788114;1;Parse error;
5788116;1;Parse error;
5788118;0;;43:40:000255:507
5788120;0;;43:40:000255:502
5788262;0;;43:40:000255:355
5788122;0;;43:40:000255:508
5788124;0;;43:40:000255:551
5788126;0;;43:40:000255:552
5788128;0;;43:40:000255:466
5788130;0;;43:40:000255:553
5788132;0;;43:40:000255:342
5788134;0;;43:40:000255:554
5788136;0;;43:40:000255:343
5788138;0;;43:40:000255:384
5788140;0;;43:40:000255:308
5788264;0;;43:40:000255:265
5788142;0;;43:40:000255:344
5788144;0;;43:40:000255:345
5788146;0;;43:40:000255:509
5788148;0;;43:40:000255:385
5788150;0;;43:40:000255:273
5788152;0;;43:40:000255:309
5788154;0;;43:40:000255:346
5788156;0;;43:40:000255:310
5788158;0;;43:40:000255:274
5788160;0;;43:40:000255:275
5788266;0;;43:40:000255:441
5788170;0;;43:40:000255:555
5788172;0;;43:40:000255:556
5788174;0;;43:40:000255:386
5788176;0;;43:40:000255:467
5788178;0;;43:40:000255:510
5788180;0;;43:40:000255:511
5788182;0;;43:40:000255:387
5788184;0;;43:40:000255:424
5788186;0;;43:40:000255:512
5788188;0;;43:40:000255:388
5788268;0;;43:40:000255:442
5788190;0;;43:40:000255:347
5788192;0;;43:40:000255:329
5788194;1;Parse error;
5788196;1;Parse error;
5788226;0;;43:40:000255:425
5788232;0;;43:40:000255:390
5788234;0;;43:40:000255:276
5788236;0;;43:40:000255:426
5788238;0;;43:40:000255:468
5788240;0;;43:40:000255:277
5788270;0;;43:40:000255:356
5788242;0;;43:40:000255:278
5788244;0;;43:40:000255:427
5788246;0;;43:40:000255:469
5788248;0;;43:40:000255:428
5788250;0;;43:40:000255:514
5788228;0;;43:40:000255:348
5788230;0;;43:40:000255:470
5788252;0;;43:40:000255:279
5788282;0;;43:40:000255:557
5788284;0;;43:40:000255:429
5788272;0;;43:40:000255:316
5788286;0;;43:40:000255:471
5788288;0;;43:40:000255:430
5788290;0;;43:40:000255:391
5788292;0;;43:40:000255:431
5788294;0;;43:40:000255:558
5788296;0;;43:40:000255:349
5788298;0;;43:40:000255:280
5788300;0;;43:40:000255:311
5788302;0;;43:40:000255:350
5788274;0;;43:40:000255:357
5788276;0;;43:40:000255:357
5788304;0;;43:40:000255:432
5788306;0;;43:40:000255:392
5788308;0;;43:40:000255:472
5788336;0;;43:40:000255:433
5788338;1;Parse error;
5788340;1;Parse error;
5788342;0;;43:40:000255:516
5788344;0;;43:40:000255:434
5788346;0;;43:40:000255:517
5788348;0;;43:40:000255:559
5788166;0;;43:40:000255:394
5788278;0;;43:40:000255:358
5788350;0;;43:40:000255:281
5788352;0;;43:40:000255:518
5788354;0;;43:40:000255:473
5788356;0;;43:40:000255:351
5788358;0;;43:40:000255:393
5788360;0;;43:40:000255:352
5788362;0;;43:40:000255:353
5788392;0;;43:40:000255:560
5788394;0;;43:40:000255:435
5788396;0;;43:40:000255:436
5788280;0;;43:40:000255:398
5788398;0;;43:40:000255:437
5788400;0;;43:40:000255:282
5788402;0;;43:40:000255:474
5788404;0;;43:40:000255:312
5788406;0;;43:40:000255:519
5788408;0;;43:40:000255:354
5788310;0;;43:40:000255:479
5788312;0;;43:40:000255:285
5788314;0;;43:40:000255:443
5788316;0;;43:40:000255:480
5788318;0;;43:40:000255:523
5788320;0;;43:40:000255:399
5788322;0;;43:40:000255:524
5788324;0;;43:40:000255:250
5788168;0;;43:40:000255:395
5788326;0;;43:40:000255:400
5788328;0;;43:40:000255:401
5788330;0;;43:40:000255:359
5788332;0;;43:40:000255:481
5788334;0;;43:40:000255:402
5788364;0;;43:40:000255:251
5788366;0;;43:40:000255:375
5788368;0;;43:40:000255:403
5788370;0;;43:40:000255:444
5788372;0;;43:40:000255:252
5788214;0;;43:40:000255:396
5788374;0;;43:40:000255:445
5788376;0;;43:40:000255:446
5788378;0;;43:40:000255:404
5788380;0;;43:40:000255:482
5788382;0;;43:40:000255:525
5788384;0;;43:40:000255:286
5788386;0;;43:40:000255:405
5788388;0;;43:40:000255:483
5788390;0;;43:40:000255:526
5788410;0;;43:40:000255:287
5788198;0;;43:40:000255:283
5788412;0;;43:40:000255:484
5788414;0;;43:40:000255:288
5788416;0;;43:40:000255:527
5788418;0;;43:40:000255:528
5788420;0;;43:40:000255:317
5788422;0;;43:40:000255:318
5788424;0;;43:40:000255:360
5788426;0;;43:40:000255:447
5788428;1;Parse error;
5788430;1;Parse error;
5788200;0;;43:40:000255:476
5788432;0;;43:40:000255:529
5788434;0;;43:40:000255:407
5788436;0;;43:40:000255:485
5788438;0;;43:40:000255:485
5788440;0;;43:40:000255:408
5788442;0;;43:40:000255:448
5788444;0;;43:40:000255:289
5788446;0;;43:40:000255:486
5788448;0;;43:40:000255:409
5788450;0;;43:40:000255:409
5788452;0;;43:40:000255:319
5788454;0;;43:40:000255:361
5788202;0;;43:40:000255:438
5788456;0;;43:40:000255:376
5788458;0;;43:40:000255:254
5788460;0;;43:40:000255:255
5788462;0;;43:40:000255:362
5788464;0;;43:40:000255:487
5788466;0;;43:40:000255:449
5788468;0;;43:40:000255:290
5788470;0;;43:40:000255:256
5788472;0;;43:40:000255:488
5788474;0;;43:40:000255:450
5788204;0;;43:40:000255:520
5788476;1;Parse error;
5788478;1;Parse error;
5788480;0;;43:40:000255:363
5788482;0;;43:40:000255:530
5788484;0;;43:40:000255:364
5788486;0;;43:40:000255:320
5788488;0;;43:40:000255:451
5788490;0;;43:40:000255:491
5788492;0;;43:40:000255:291
5788494;0;;43:40:000255:292
5915911;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4325500;0;;43:40:000246:92
4344716;0;;43:40:000255:1001
4343412;0;;43:40:000255:1001
4348096;0;;43:40:000255:1001
4375735;0;;43:40:000255:1001
4350532;0;;43:40:000255:1001
5714109;0;;43:40:000255:1001
4323686;0;;43:40:000255:1001
4333670;0;;43:40:000255:1001
4334511;0;;43:40:000255:1001
4336841;0;;43:40:000255:1001
4335592;0;;43:40:000255:1001
4486155;0;;43:40:000255:658
4736881;0;;43:40:000255:790
4561331;0;;43:40:000255:578
4523811;0;;43:40:000255:774
4766377;0;;43:40:000255:561
4712875;0;;43:40:000255:589
4479779;0;;43:40:000255:659
4504845;0;;43:40:000255:590
4706969;0;;43:40:000255:591
4473413;0;;43:40:000255:617
4665045;0;;43:40:000255:618
4754483;0;;43:40:000255:619
4736883;0;;43:40:000255:39
4604321;0;;43:40:000255:741
4645847;0;;43:40:000255:620
4460337;0;;43:40:000255:775
4748729;0;;43:40:000255:621
4407265;0;;43:40:000255:622
4598261;0;;43:40:000255:806
4604323;0;;43:40:000255:742
4440855;0;;43:40:000255:708
4659093;0;;43:40:000255:776
4677097;0;;43:40:000255:743
4427475;0;;43:40:000255:40
4573635;0;;43:40:000255:709
4453813;0;;43:40:000255:592
4742843;0;;43:40:000255:744
4724937;0;;43:40:000255:777
4530227;0;;43:40:000255:623
4628765;0;;43:40:000255:660
4772407;0;;43:40:000255:807
4665053;0;;43:40:000255:562
4504849;0;;43:40:000255:808
4742847;0;;43:40:000255:579
4555235;0;;43:40:000255:638
4392945;0;;43:40:000255:661
4504851;0;;43:40:000255:662
4440857;0;;43:40:000255:710
4567537;0;;43:40:000255:778
4591789;0;;43:40:000255:809
4392947;0;;43:40:000255:716
4440859;0;;43:40:000255:594
4718905;0;;43:40:000255:812
4647149;0;;43:40:000255:668
4511297;0;;43:40:000255:783
4591783;0;;43:40:000255:751
4754485;0;;43:40:000255:669
4561337;0;;43:40:000255:631
4530231;0;;43:40:000255:670
4766383;0;;43:40:000255:595
4604331;0;;43:40:000255:784
4466867;0;;43:40:000255:813
4453819;0;;43:40:000255:785
4616623;0;;43:40:000255:671
4511299;0;;43:40:000255:632
4741485;0;;43:40:000255:633
4511289;0;;43:40:000255:720
4695019;0;;43:40:000255:749
4511301;0;;43:40:000255:672
4530233;0;;43:40:000255:786
4706973;0;;43:40:000255:814
4760515;0;;43:40:000255:787
4400237;0;;43:40:000255:788
4616625;0;;43:40:000255:634
4585573;0;;43:40:000255:596
4754491;0;;43:40:000255:750
4573639;0;;43:40:000255:717
4695009;0;;43:40:000255:569
4536445;0;;43:40:000255:566
4585579;0;;43:40:000255:697
4385501;0;;43:40:000255:567
4695025;0;;43:40:000255:635
4579599;0;;43:40:000255:789
4754493;0;;43:40:000255:673
4598269;0;;43:40:000255:718
4385503;0;;43:40:000255:674
4530235;0;;43:40:000255:779
4503445;0;;43:40:000255:745
4479769;0;;43:40:000255:597
4635031;0;;43:40:000255:624
4511303;0;;43:40:000255:810
4766387;0;;43:40:000255:780
4748737;0;;43:40:000255:663
4530237;0;;43:40:000255:711
4504855;0;;43:40:000255:664
4561341;0;;43:40:000255:811
4665061;0;;43:40:000255:781
4530239;0;;43:40:000255:712
4748739;0;;43:40:000255:746
4610477;0;;43:40:000255:598
4385507;0;;43:40:000255:782
4647155;0;;43:40:000255:625
4766389;0;;43:40:000255:626
4641263;0;;43:40:000255:713
4671199;0;;43:40:000255:714
4453821;0;;43:40:000255:627
4432789;0;;43:40:000255:628
4511305;0;;43:40:000255:563
4375737;0;;43:40:000255:715
4683037;0;;43:40:000255:593
4511291;0;;43:40:000255:678
4689047;0;;43:40:000255:629
4754495;0;;43:40:000255:630
4498597;0;;43:40:000255:665
4414141;0;;43:40:000255:648
4610489;0;;43:40:000255:666
4466871;0;;43:40:000255:667
4511307;0;;43:40:000255:564
4511309;0;;43:40:000255:565
4585585;0;;43:40:000255:747
4772415;0;;43:40:000255:748
4385481;0;;43:40:000255:675
4555237;0;;43:40:000255:679
4772417;0;;43:40:000255:654
4735453;0;;43:40:000255:799
4610491;0;;43:40:000255:649
4598275;0;;43:40:000255:607
4504857;0;;43:40:000255:763
4748743;0;;43:40:000255:48
4641265;0;;43:40:000255:764
4647159;0;;43:40:000255:650
4616631;0;;43:40:000255:616
4579603;0;;43:40:000255:580
4579591;0;;43:40:000255:791
4677103;0;;43:40:000255:733
4730899;0;;43:40:000255:581
4683045;0;;43:40:000255:582
4473419;0;;43:40:000255:608
4591803;0;;43:40:000255:583
4730901;0;;43:40:000255:699
4375745;0;;43:40:000255:734
4579607;0;;43:40:000255:584
4590355;0;;43:40:000255:766
4447323;0;;43:40:000255:767
4641245;0;;43:40:000255:570
4683047;0;;43:40:000255:651
4486169;0;;43:40:000255:652
4766395;0;;43:40:000255:768
4754505;0;;43:40:000255:800
4573647;0;;43:40:000255:700
4573649;0;;43:40:000255:701
4772421;0;;43:40:000255:702
4683049;0;;43:40:000255:801
4671203;0;;43:40:000255:653
4434209;0;;43:40:000255:609
4748719;0;;43:40:000255:798
4689051;0;;43:40:000255:762
4440871;0;;43:40:000255:610
4479789;0;;43:40:000255:735
4392975;0;;43:40:000255:802
4536453;0;;43:40:000255:803
4407281;0;;43:40:000255:703
4498601;0;;43:40:000255:769
4432791;0;;43:40:000255:611
4567547;0;;43:40:000255:612
5941692;0;;43:40:000255:613
4610495;0;;43:40:000255:613
4591785;0;;43:40:000255:721
4385515;0;;43:40:000255:736
4622657;0;;43:40:000255:614
4523823;0;;43:40:000255:704
4772423;0;;43:40:000255:615
4820451;0;;43:40:000255:615
4548953;0;;43:40:000255:49
4579611;0;;43:40:000255:737
4604341;0;;43:40:000255:655
4407285;0;;43:40:000255:50
4730905;0;;43:40:000255:51
4400245;0;;43:40:000255:656
4585567;0;;43:40:000255:639
4628779;0;;43:40:000255:585
4427487;0;;43:40:000255:705
4447333;0;;43:40:000255:706
4511313;0;;43:40:000255:52
4700933;0;;43:40:000255:586
4700935;0;;43:40:000255:770
4486173;0;;43:40:000255:771
4472317;0;;43:40:000255:804
4772425;0;;43:40:000255:772
4427489;0;;43:40:000255:698
4572283;0;;43:40:000255:792
4641273;0;;43:40:000255:587
4591811;0;;43:40:000255:738
4536455;0;;43:40:000255:773
4628781;0;;43:40:000255:805
4700911;0;;43:40:000255:739
4665041;0;;43:40:000255:53
4706963;0;;43:40:000255:657
4604317;0;;43:40:000255:740
4407255;0;;43:40:000255:707
4400217;0;;43:40:000255:588
4447297;0;;43:40:000255:752
4700913;0;;43:40:000255:54
4641247;0;;43:40:000255:599
4616609;0;;43:40:000255:680
4748717;0;;43:40:000255:676
4659089;0;;43:40:000255:681
4706961;0;;43:40:000255:682
4530209;0;;43:40:000255:600
4718891;0;;43:40:000255:640
4504831;0;;43:40:000255:41
4689037;0;;43:40:000255:683
4498579;0;;43:40:000255:571
4479767;0;;43:40:000255:722
4616611;0;;43:40:000255:753
4434191;0;;43:40:000255:723
4671181;0;;43:40:000255:677
4677091;0;;43:40:000255:754
4604315;0;;43:40:000255:793
4473401;0;;43:40:000255:755
4473403;0;;43:40:000255:641
4400213;0;;43:40:000255:794
4735805;1;Parse error;
4504833;1;Parse error;
4536437;0;;43:40:000255:684
4683009;0;;43:40:000255:685
4400215;0;;43:40:000255:724
4604313;0;;43:40:000255:568
4573629;0;;43:40:000255:756
4683011;0;;43:40:000255:642
4724931;0;;43:40:000255:686
4479773;0;;43:40:000255:606
4479775;0;;43:40:000255:643
4414129;0;;43:40:000255:601
4766369;0;;43:40:000255:43
4760501;0;;43:40:000255:44
4542771;0;;43:40:000255:45
4748725;0;;43:40:000255:687
4653187;0;;43:40:000255:636
4730887;0;;43:40:000255:572
4663721;0;;43:40:000255:688
4466855;0;;43:40:000255:757
4730889;0;;43:40:000255:573
4567523;0;;43:40:000255:689
4440847;0;;43:40:000255:758
4434193;0;;43:40:000255:759
4460329;0;;43:40:000255:725
4511293;0;;43:40:000255:726
4635023;0;;43:40:000255:760
4742837;0;;43:40:000255:38
4683015;0;;43:40:000255:602
4567525;0;;43:40:000255:727
4453801;0;;43:40:000255:728
4460333;0;;43:40:000255:690
4447305;0;;43:40:000255:603
4706965;0;;43:40:000255:729
4530215;0;;43:40:000255:644
4806129;0;;43:40:000255:645
4414131;0;;43:40:000255:645
4766375;0;;43:40:000255:574
4695015;0;;43:40:000255:604
4633949;0;;43:40:000255:719
4729595;0;;43:40:000255:575
4641249;0;;43:40:000255:691
4453803;0;;43:40:000255:732
4504839;0;;43:40:000255:576
4492323;0;;43:40:000255:796
4700919;0;;43:40:000255:692
4647139;0;;43:40:000255:730
4400225;0;;43:40:000255:731
4730891;0;;43:40:000255:693
4683021;0;;43:40:000255:646
4517645;0;;43:40:000255:637
4671187;0;;43:40:000255:605
4647141;0;;43:40:000255:694
4447309;0;;43:40:000255:46
4760507;0;;43:40:000255:647
4392941;0;;43:40:000255:47
4486161;0;;43:40:000255:761
4736891;0;;43:40:000255:577
4610481;0;;43:40:000255:797
4504841;0;;43:40:000255:695
4434195;0;;43:40:000255:696
5997199;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
6091399;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5815849;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
6055039;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5803475;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5751515;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5687903;0;;43:40:000260:20
4334048;0;;43:40:000263:100
5779363;0;;43:40:000263:100
5702487;0;;43:40:000263:100
4322690;0;;43:40:000263:100
4332002;0;;43:40:000263:100
4335224;0;;43:40:000263:100
5779379;0;;43:40:000263:568
5779551;0;;43:40:000263:79
5779553;0;;43:40:000263:564
5779555;0;;43:40:000263:92
5779557;0;;43:40:000263:538
5779567;0;;43:40:000263:50
5779569;0;;43:40:000263:518
5779571;0;;43:40:000263:558
5779573;0;;43:40:000263:51
5779575;0;;43:40:000263:539
5779381;0;;43:40:000263:541
5779577;0;;43:40:000263:565
5779579;0;;43:40:000263:566
5779581;0;;43:40:000263:519
5779583;0;;43:40:000263:68
5779585;0;;43:40:000263:553
5779587;0;;43:40:000263:540
5779589;0;;43:40:000263:93
5779591;0;;43:40:000263:80
5779593;0;;43:40:000263:94
5779595;0;;43:40:000263:81
5779383;0;;43:40:000263:71
5779597;0;;43:40:000263:95
5779385;0;;43:40:000263:522
5779387;0;;43:40:000263:72
5779389;0;;43:40:000263:523
5779391;0;;43:40:000263:52
5779393;0;;43:40:000263:84
5779395;0;;43:40:000263:569
5779397;0;;43:40:000263:555
5779365;0;;43:40:000263:567
5779399;0;;43:40:000263:570
